chainsize	ss	mean	dev	err
262	88	269.74865	298.637394490119	2.11168526759845
262	89	270.3719	302.434312068002	2.13853352926773
262	90	269.6284	292.343039999402	2.06717746016267
262	91	265.77985	279.9541567837	1.97957482683116
262	92	264.2596	284.821573224833	2.013992658555
262	93	264.1154	284.71838105515	2.01326297972552
262	94	263.90865	282.198681623379	1.99544601417795
262	95	267.0055	281.362477263637	1.98953315644563
262	96	266.10555	279.401636310377	1.97566791709685
262	97	265.9738	277.998240578332	1.96574441070868
262	98	267.1143	278.834330678108	1.97165646050102
262	99	261.6407	290.483097830177	2.05402568295794
262	100	265.09865	277.518491174597	1.96235207014216
262	101	263.04175	271.361212505251	1.91881353513467
262	102	263.0253	273.811988251346	1.93614313662698
262	103	263.38545	272.744019628863	1.92859145807646
262	104	263.19455	268.279662664108	1.8970236872423
262	105	262.51675	279.507528596932	1.97641668863583
262	106	263.51405	269.046192121859	1.90244386901785
262	107	264.846	281.621874910351	1.99136737479579
262	108	266.3988	277.030630900417	1.95890237706072
262	109	265.03605	272.846576509791	1.92931664473607
262	110	262.77315	268.179929735268	1.8963184689394
262	111	263.71255	266.68600805787	1.8857548474529
262	112	259.36075	266.289027002114	1.88294776748762
262	113	262.84235	266.025183519138	1.88108211232778
262	114	258.9333	264.571772988471	1.87080494790696
262	115	259.5229	260.384331278955	1.84119526362074
262	116	261.7808	265.980073729859	1.88076313794881
262	117	262.2042	266.791193969027	1.88649862416354
262	118	261.0754	263.481823184062	1.86309783892845
262	119	264.01445	266.199985843014	1.88231815141358
262	120	260.5224	260.387142100812	1.84121513913269
262	121	260.9419	263.153588831609	1.86077687156408
262	122	259.7623	262.405637581668	1.85548805755577
262	123	260.7069	262.485922356537	1.85605575664313
262	124	259.9928	262.762944241389	1.85801459717629
262	125	261.3161	260.377130127215	1.84114434378846
262	126	260.69015	264.186939078972	1.86808376123658
262	127	256.59575	255.422286731533	1.80610831014042
262	128	260.1031	259.922455848937	1.83792931113445
262	129	261.4855	261.294963293673	1.84763440434846
262	130	260.90425	258.18007771624	1.82560883720423
262	131	NA	NA	NA
262	132	NA	NA	NA
262	133	NA	NA	NA
262	134	NA	NA	NA
262	135	NA	NA	NA
262	136	NA	NA	NA
262	137	NA	NA	NA
262	138	NA	NA	NA
262	139	NA	NA	NA
262	140	NA	NA	NA
262	141	NA	NA	NA
262	142	NA	NA	NA
262	143	NA	NA	NA
262	144	NA	NA	NA
262	145	NA	NA	NA
262	146	NA	NA	NA
262	147	NA	NA	NA
262	148	NA	NA	NA
262	149	NA	NA	NA
264	1	73232634.34895	190674114.961801	1348269.59686233
264	2	12043035.2605	53773050.1659268	380232.884174112
264	3	3212884.87145	20703284.4204937	146394.328065649
264	4	1159801.76905	10970971.7399432	77576.4851351984
264	5	447281.79115	5023605.26992379	35522.2535236759
264	6	203260.9124	2541953.30892161	17974.3242219805
264	7	102943.9455	1388226.5814707	9816.24429581349
264	8	47591.88365	951638.006480793	6729.09687617416
264	9	32820.76155	734762.421616431	5195.55490886028
264	10	22112.19775	680932.91909695	4814.92284626604
264	11	13491.4709	175593.85218281	1241.63603613133
264	12	8601.81215	94703.8963394614	669.65767306421
264	13	7082.84685	177344.414441939	1254.01438057453
264	14	4337.3948	47735.8279439951	337.543276447533
264	15	3558.9493	39535.0244470625	279.554838808938
264	16	3151.37445	79093.8361472236	559.277878897595
264	17	1943.93105	18895.4323809999	133.610883700569
264	18	1750.32475	13608.1129458968	96.2238894319609
264	19	1613.5052	16887.1147698485	119.409933684354
264	20	1338.25245	11910.7823773403	84.2219498825458
264	21	1092.0519	6902.04680218914	48.8048409789487
264	22	1016.9694	6529.84818613192	46.1729993253256
264	23	852.61935	4524.15454201905	31.9906035579759
264	24	795.95655	4771.28435814545	33.7380752461395
264	25	698.54325	3118.93534277533	22.0542033095882
264	26	673.40725	3282.05777943668	23.2076531208574
264	27	594.19975	2199.10603696548	15.5500279128657
264	28	589.54465	2790.64829084579	19.7328633036371
264	29	612.25605	5342.14500653548	37.7746696020309
264	30	513.72225	1636.67531230505	11.5730421193151
264	31	490.92815	1526.4367137355	10.7935375133448
264	32	460.2067	1322.59948999902	9.35219068172174
264	33	457.4457	1388.57819996656	9.81873061404167
264	34	435.5146	1076.69981601723	7.61341741208089
264	35	437.11925	1607.39633612202	11.3660084932629
264	36	415.1859	1081.33726235386	7.6462091096011
264	37	397.34585	994.910135513085	7.03507703492529
264	38	377.04675	770.470774023985	5.44805109018408
264	39	389.86105	1343.03096686256	9.49666304012045
264	40	380.29255	889.322788764366	6.28846174599014
264	41	358.1732	680.206681059667	4.80978756785686
264	42	364.73615	847.688879515946	5.99406555042152
264	43	352.6353	676.959124450449	4.78682387485021
264	44	348.7048	700.623356598501	4.95415526508481
264	45	350.3144	1039.07154649551	7.3473453666497
264	46	334.4547	684.284190370178	4.83861991269499
264	47	325.80605	564.770941395013	3.99353362477524
264	48	322.9124	575.764446854052	4.07126944736622
264	49	319.29785	504.88171744757	3.57005286104287
264	50	321.82885	531.410404309671	3.75763900480453
264	51	314.2662	454.322787341021	3.2125472377641
264	52	318.9561	479.261951518894	3.38889375883708
264	53	308.48915	446.485240669593	3.15712741377177
264	54	312.47375	503.525751992968	3.56046473736283
264	55	305.52035	481.92693695674	3.40773805158573
264	56	305.42475	456.012702801899	3.22449674458429
264	57	303.05815	475.125505083506	3.3596446655923
264	58	297.897	442.145422027313	3.12644026186101
264	59	291.5142	390.387693871024	2.76045785627979
264	60	299.45705	534.220739343967	3.7775110744061
264	61	292.4428	403.394760990794	2.85243170991717
264	62	287.7067	376.763890157425	2.66412301636539
264	63	296.0181	412.948906055387	2.9199897175533
264	64	290.3704	372.936792494921	2.63706134927119
264	65	288.9819	375.659589227719	2.65631442960673
264	66	289.1866	382.449156030298	2.70432391688096
264	67	286.74385	357.982359629169	2.53131754038947
264	68	283.56765	351.101130479053	2.48265990244001
264	69	285.65495	380.229499400176	2.68862857433031
264	70	278.8595	330.504261717002	2.33701804671146
264	71	283.4089	368.035017205543	2.60240056380147
264	72	278.7995	367.324377164997	2.59737557988494
264	73	281.34785	337.918236097272	2.38944276230978
264	74	280.807	344.764807498713	2.43785533296814
264	75	279.8717	377.935662788484	2.67240870009969
264	76	278.04255	328.94671321736	2.32600451565022
264	77	278.2229	321.279781888781	2.27179112431692
264	78	281.32885	322.234240348477	2.27854016480904
264	79	279.0809	347.432272557387	2.45671715928381
264	80	275.09	313.594474560257	2.2174477950419
264	81	274.10345	317.052082392223	2.24189677448857
264	82	272.24835	308.142934976118	2.17889958896339
264	83	271.2114	297.064640743524	2.10056421920491
264	84	271.84225	310.53334412399	2.19580233414609
264	85	271.88835	305.657086613426	2.16132198662077
264	86	268.38755	298.767175483276	2.11260295780176
264	87	273.07085	300.628947239738	2.12576767214192
264	88	275.01655	328.210355531283	2.32079768051818
264	89	269.12735	291.483583184269	2.0611001827415
264	90	272.48835	297.09466425073	2.10077651746032
264	91	271.42555	293.402800970574	2.0746711018542
264	92	273.7081	297.214724944822	2.10162547476978
264	93	270.2581	291.891483973601	2.06398447688338
264	94	269.9556	290.549892429234	2.05449799209733
264	95	268.64375	290.6180962704	2.05498026608325
264	96	268.1526	285.501483127642	2.01880034758373
264	97	266.43035	283.841906103134	2.00706536590442
264	98	269.19075	287.816971693639	2.03517332425149
264	99	265.37045	279.00606361865	1.97287079576913
264	100	265.94345	285.45018767305	2.01843763394586
264	101	265.4789	277.461267013118	1.96194743421587
264	102	268.47375	281.607993075526	1.99126921540039
264	103	264.89645	277.195469829184	1.96006796430407
264	104	268.50655	286.458433771484	2.02556701047894
264	105	264.4921	270.894673505768	1.91551460623244
264	106	264.3479	271.880981918571	1.92248885990279
264	107	266.70285	281.757161766632	1.9923239973306
264	108	266.058	286.969029160265	2.02917746509743
264	109	266.17895	275.831831170465	1.95042558287739
264	110	265.7091	271.214531770151	1.91777634571008
264	111	261.8978	270.845403905624	1.91516621754876
264	112	263.73235	271.668604378584	1.92098712391582
264	113	265.85265	269.21557270932	1.9036415706378
264	114	264.61515	269.465355694148	1.90540780306177
264	115	266.17795	267.432309913774	1.89103199848412
264	116	264.5747	272.288231225577	1.92536854736896
264	117	264.5565	271.231819008634	1.91789858494567
264	118	262.752	272.136236290861	1.92429378087852
264	119	263.61415	267.562004853267	1.89194908019613
264	120	259.40345	265.940390675556	1.88048253638085
264	121	266.41875	272.036433937638	1.9235880716711
264	122	263.29305	263.949458111812	1.86640451721377
264	123	261.12025	261.268042706039	1.84744404704776
264	124	262.1998	262.150227383166	1.85368203472232
264	125	262.67985	266.273836757922	1.88284035624087
264	126	263.13635	262.423183722485	1.85561212750733
264	127	260.63545	260.809330984637	1.84420046535964
264	128	265.4575	266.19057921905	1.88225163653765
264	129	262.09225	262.593582574704	1.85681702934643
264	130	262.7327	261.486562966131	1.84898921862515
264	131	261.74315	261.263498615599	1.84741191547612
264	132	NA	NA	NA
264	133	NA	NA	NA
264	134	NA	NA	NA
264	135	NA	NA	NA
264	136	NA	NA	NA
264	137	NA	NA	NA
264	138	NA	NA	NA
264	139	NA	NA	NA
264	140	NA	NA	NA
264	141	NA	NA	NA
264	142	NA	NA	NA
264	143	NA	NA	NA
264	144	NA	NA	NA
264	145	NA	NA	NA
264	146	NA	NA	NA
264	147	NA	NA	NA
264	148	NA	NA	NA
264	149	NA	NA	NA
266	1	72917489.5056	191469138.936482	1353891.26529936
266	2	12467755.64255	56821153.8174222	401786.231791431
266	3	3395344.06245	23063338.66522	163082.43166979
266	4	1227338.03135	10737005.6290018	75922.0948990527
266	5	532859.1822	6508039.35784711	46018.7876216264
266	6	229122.72475	2865450.5688303	20261.7952837475
266	7	111960.28585	1979494.13220038	13997.1372419787
266	8	73604.48185	1782381.41189437	12603.3398301136
266	9	27509.4381	359693.591570882	2543.41777749115
266	10	23099.6574	581429.887988402	4111.33016581134
266	11	13026.26335	154834.843007511	1094.84767454566
266	12	8957.9663	115905.29877336	819.574227380954
266	13	6673.2601	82536.1228374813	583.618521512289
266	14	4447.84565	43015.2230187046	304.163558907777
266	15	3287.21755	28463.8718334823	201.269967922801
266	16	2578.1848	23238.9701524925	164.324333826192
266	17	1923.99625	13423.1306078426	94.9158667755823
266	18	1788.7157	13702.4960106478	96.8912784831069
266	19	1564.2547	11120.1616058372	78.6314167937774
266	20	1344.4346	9720.93084165525	68.7373611757988
266	21	1064.5759	6078.96849337421	42.9847984428428
266	22	884.51155	3805.45878122381	26.9086570972925
266	23	944.70095	10119.3941167386	71.5549220144511
266	24	818.91335	4611.70141817966	32.6096534560246
266	25	777.9003	5971.72154107742	42.2264479705363
266	26	681.37945	3975.9483519448	28.1142004130764
266	27	648.9159	3832.64605515777	27.1009001548993
266	28	604.8086	2952.9135479704	20.880251940275
266	29	555.9729	1901.10083248742	13.4428129037124
266	30	529.56625	1764.94247614707	12.4800279328777
266	31	518.90175	2735.05685684913	19.3397725040878
266	32	470.23965	1298.46547287446	9.18153741006126
266	33	472.43485	1687.84414747002	11.9348604226208
266	34	430.94115	1074.54458148071	7.59817760252272
266	35	418.60935	1212.67555605067	8.57491109062592
266	36	435.04105	1331.67663687479	9.41637580281861
266	37	397.5598	1009.0538585271	7.13508825946964
266	38	386.09665	828.905579382691	5.86124756144865
266	39	376.16045	843.203818148225	5.96235137734998
266	40	370.8776	722.361843226694	5.10786957816009
266	41	363.5755	821.790293544575	5.81093489278652
266	42	360.8747	735.142052321702	5.19823930332071
266	43	363.939	835.508959999898	5.90794051358048
266	44	347.7028	693.649462085117	4.90484238406787
266	45	346.01855	699.855702631709	4.94872713182957
266	46	341.19345	649.583730459932	4.59325060756672
266	47	339.0389	600.869708678288	4.24879045616003
266	48	330.6	551.465106954383	3.89944716715209
266	49	327.35825	566.014656379585	4.00232801776978
266	50	326.75345	593.300842286247	4.19527048864296
266	51	315.53965	492.835222620817	3.48487127922761
266	52	317.1322	477.816064330958	3.37866979248288
266	53	310.8048	504.769477888918	3.56925920751247
266	54	309.771	490.643152498998	3.46937100274787
266	55	312.6394	520.582664889246	3.6810753251135
266	56	304.72815	426.049347787219	3.01262382940449
266	57	307.5067	448.684942207757	3.17268165251399
266	58	300.52015	430.966614490169	3.04739415571007
266	59	302.66535	509.343095249962	3.60159956601793
266	60	295.72465	403.483057588873	2.85305606114974
266	61	296.11575	392.425126139903	2.77486467801512
266	62	293.2469	376.769687754032	2.66416401156414
266	63	292.5105	396.569957985131	2.80417306506151
266	64	293.51675	376.286204085144	2.66074526575551
266	65	292.73885	396.014071603425	2.80024235476077
266	66	290.48295	377.111578801872	2.66658154634769
266	67	288.18315	353.349846203119	2.49856072381449
266	68	285.19235	392.694508238042	2.77676949709836
266	69	285.18845	354.294995708092	2.5052439400565
266	70	283.29705	335.120824195749	2.36966207305639
266	71	285.73925	354.052636232098	2.50353019976691
266	72	281.5946	342.577380914058	2.42238789125457
266	73	280.65205	329.625037450226	2.33080099229925
266	74	284.3234	348.765633464357	2.46614544467469
266	75	278.6538	327.726142940716	2.31737378045492
266	76	284.24025	338.736444524176	2.39522836958065
266	77	278.74085	342.491892788879	2.42178339892432
266	78	278.70885	320.041989472364	2.26303861020342
266	79	279.63915	341.639853832605	2.41575857368616
266	80	283.14135	357.284298246741	2.52638150101747
266	81	274.949	314.938070258908	2.22694845133879
266	82	276.1425	323.226012329612	2.28555305174155
266	83	273.50165	313.611977961483	2.21757156277891
266	84	276.08835	310.315792764144	2.19426401372806
266	85	276.9543	312.678997406735	2.21097439400913
266	86	274.4572	311.56963306775	2.20313000354011
266	87	278.03275	310.029302947111	2.19223822480441
266	88	275.175	303.261143968481	2.14438011370503
266	89	274.7663	314.410892137605	2.22322073909413
266	90	270.2008	295.352790308297	2.08845960869366
266	91	272.24015	307.375969908712	2.17347632696242
266	92	273.87885	297.805984985044	2.10580631460864
266	93	272.70295	303.38060320465	2.14522481806474
266	94	267.9397	286.157178767995	2.0234368159206
266	95	268.9787	287.886508156233	2.03566502129389
266	96	270.5404	288.10743840214	2.03722723404439
266	97	269.9054	289.175582262246	2.04478015171202
266	98	271.81295	306.711553354525	2.16877819245244
266	99	268.47445	286.269533585903	2.02423128445702
266	100	268.2193	282.96241180382	2.00084640207382
266	101	269.6196	286.759996967208	2.02769938428546
266	102	269.52955	283.099223392279	2.00181380609326
266	103	270.0129	281.106478360423	1.98772297084124
266	104	267.62675	276.379418939975	1.95429761312854
266	105	268.63965	282.322140271396	1.99631899865004
266	106	271.117	284.887439445227	2.01445840306592
266	107	265.80095	271.703381770417	1.92123303721179
266	108	268.90575	280.121708326062	1.98075959514919
266	109	267.99555	285.266375648185	2.0171378866534
266	110	267.8367	275.521438796098	1.94823077734995
266	111	268.77925	278.334773486433	1.96812405772279
266	112	263.37675	269.895398044746	1.90844866168482
266	113	270.00125	279.244401233433	1.97455609720538
266	114	267.0712	274.22400309009	1.93905652149123
266	115	267.23025	271.80321996705	1.9219389998704
266	116	269.10215	271.170774780086	1.91746693706609
266	117	265.04195	273.683218183712	1.9352325947466
266	118	262.5493	269.083473415394	1.90270748757255
266	119	266.25415	265.951786373792	1.88056311613585
266	120	266.94735	271.338072513714	1.91864991068534
266	121	264.52035	266.553522064301	1.88481803000825
266	122	263.4864	270.322171711582	1.91146640722334
266	123	265.68675	267.984600698899	1.8949372840776
266	124	264.81645	267.413949468639	1.89090217053152
266	125	264.68395	262.05985963306	1.85304303823331
266	126	266.75425	267.287069413788	1.89000499305969
266	127	265.20485	269.517050775105	1.90577334248476
266	128	263.90835	263.489076955689	1.86314913083952
266	129	266.46085	269.586568495489	1.90626490699972
266	130	261.24705	264.513124392621	1.87039023970863
266	131	263.2956	264.389037781079	1.86951281486387
266	132	264.77555	264.945644391301	1.87344861794928
266	133	NA	NA	NA
266	134	NA	NA	NA
266	135	NA	NA	NA
266	136	NA	NA	NA
266	137	NA	NA	NA
266	138	NA	NA	NA
266	139	NA	NA	NA
266	140	NA	NA	NA
266	141	NA	NA	NA
266	142	NA	NA	NA
266	143	NA	NA	NA
266	144	NA	NA	NA
266	145	NA	NA	NA
266	146	NA	NA	NA
266	147	NA	NA	NA
266	148	NA	NA	NA
266	149	NA	NA	NA
268	1	77627173.4373	202720811.054595	1433452.60184341
268	2	13422474.74015	59531053.8743201	420948.118857134
268	3	3275040.07945	22027619.8619012	155758.793777498
268	4	1154315.78985	9785540.02848412	69194.2171171352
268	5	571830.15565	7265813.87773369	51377.0626378482
268	6	223428.47515	3022835.72713607	21374.6764107088
268	7	110456.80835	1873145.75246463	13245.1406371851
268	8	60993.35665	1133682.42142522	8016.34527901761
268	9	38921.59865	1374268.28594001	9717.54424157792
268	10	21793.3394	265460.485290459	1877.08909285956
268	11	14894.0901	224482.64676884	1587.33201788951
268	12	9481.6521	131136.495088794	927.275049383226
268	13	6924.02415	124336.83355148	879.194181555143
268	14	4436.36955	51181.1951884999	361.905701870206
268	15	3698.4866	84174.2977008973	595.202167059197
268	16	2796.28725	44812.817172358	316.874469066473
268	17	2313.94985	24137.043264489	170.674669701132
268	18	1729.6053	10884.2888493369	76.9635445375925
268	19	1703.0387	17279.815055148	122.186744031445
268	20	1311.3213	10611.7177584478	75.0361758703612
268	21	1092.4274	6143.17978433176	43.438840835491
268	22	977.2895	4847.28844824143	34.2755053211873
268	23	894.84805	5209.75348239517	36.8385201571185
268	24	813.26565	4948.44293555603	34.9907755604634
268	25	732.3414	3456.23057827983	24.4392407924597
268	26	711.03135	3340.42717712173	23.6203870900261
268	27	641.86975	3189.66078633474	22.5543077170211
268	28	577.59475	2237.32369937594	15.820267595381
268	29	547.623	2012.27691901262	14.22894655059
268	30	540.73025	2050.52871786427	14.4994276141958
268	31	491.34215	1509.13991417211	10.6712306707038
268	32	485.0582	1499.77378900408	10.6050021645063
268	33	467.0926	1476.06254432425	10.4373383454715
268	34	427.67305	1155.29173960687	8.16914623324824
268	35	447.47015	2926.31388173854	20.6921638965765
268	36	431.37385	1342.86171825914	9.49546627176858
268	37	409.87485	1000.56096460919	7.07503443065711
268	38	412.15375	1297.12317354109	9.17204592045118
268	39	373.9943	727.801687296967	5.14633508446696
268	40	386.6941	867.343600755363	6.13304541712875
268	41	378.43515	822.939124744127	5.81905835610294
268	42	360.4429	722.507035024831	5.10889623921045
268	43	362.78935	777.724583418166	5.49934326830468
268	44	354.881	674.341525018012	4.76831465175914
268	45	348.62345	634.826418550128	4.48890065433165
268	46	348.64215	653.011040308137	4.61748534791566
268	47	332.196	568.421944913612	4.01935011823661
268	48	335.6291	624.814375781639	4.41810482098037
268	49	325.10425	542.372441201787	3.83515231102486
268	50	331.4779	519.158137825262	3.67100239764423
268	51	325.82355	548.191159079333	3.87629685971509
268	52	316.02775	566.935974691947	4.0088427220328
268	53	321.3582	542.196774114208	3.83391015713627
268	54	311.0533	588.215337460076	4.15931053915953
268	55	309.9747	466.289859713434	3.29716721801893
268	56	312.4911	535.636367824961	3.78752107939162
268	57	311.5219	440.031618649911	3.11149341483845
268	58	305.2179	433.040479658012	3.06205859694456
268	59	299.6448	413.11711659112	2.92117914565815
268	60	304.132	415.871730754595	2.9406572092036
268	61	302.1748	420.120336213096	2.97069938650653
268	62	299.05595	413.083042135092	2.92093820286892
268	63	291.9222	374.799809621116	2.65023486970518
268	64	296.0291	426.246183377203	3.01401566720905
268	65	288.9973	360.484832216867	2.54901269375442
268	66	290.57285	381.48841891146	2.69753047956428
268	67	296.69285	391.310935857029	2.76698616296959
268	68	292.7075	373.751914735481	2.64282513390915
268	69	289.35725	369.977107096407	2.61613321311651
268	70	292.57765	363.399187009181	2.5696202941187
268	71	282.05915	336.233935696939	2.37753295996347
268	72	289.14505	364.36576682106	2.57645504551408
268	73	285.9181	364.849312241948	2.57987422797529
268	74	287.0567	354.175328606158	2.50439776586388
268	75	285.449	347.584242651025	2.4577917501213
268	76	283.91925	350.957233546235	2.48164239747013
268	77	282.88805	351.782626728525	2.48747880863356
268	78	282.73765	330.535092077728	2.33723605028281
268	79	279.38285	331.473184736695	2.34386936708819
268	80	282.6895	324.844464607386	2.29699723754796
268	81	282.35815	333.684275533571	2.35950414005109
268	82	278.35015	312.14643280799	2.20720859361721
268	83	276.494	315.72099162271	2.2324845413936
268	84	278.0895	313.604741173399	2.21752039095962
268	85	273.73855	294.995138435335	2.0859306280469
268	86	277.0848	309.222143976909	2.18653074899115
268	87	272.15505	293.500905703168	2.07536480707104
268	88	271.6975	297.30023959858	2.10223015468541
268	89	272.7128	303.869090954282	2.14867894806765
268	90	273.43045	299.19454127954	2.11562489032761
268	91	274.5108	297.250252428805	2.10187669201821
268	92	274.18245	294.181149956021	2.08017486031159
268	93	273.8641	293.128386110467	2.0727306957698
268	94	270.31005	295.905041201849	2.09236461221112
268	95	274.86065	289.568046777028	2.0475552949098
268	96	271.14215	288.504475155909	2.04003470785409
268	97	270.1745	291.382002229567	2.0603818969224
268	98	270.58415	290.421896320974	2.05359292293617
268	99	272.2349	287.102101529796	2.03011842884627
268	100	272.25905	290.911240777317	2.05705311077033
268	101	271.9707	293.547122345224	2.07569160808105
268	102	270.07425	285.316190573489	2.01749013136828
268	103	268.59315	280.018499819368	1.98002980079959
268	104	267.4721	277.331776338916	1.96103179687758
268	105	271.29295	279.549165294923	1.97671110455079
268	106	267.80185	280.675814120507	1.98467771479665
268	107	266.2056	270.917082392227	1.91567306098818
268	108	272.87075	288.105718599427	2.03721507320278
268	109	271.934	297.046005797886	2.10043245024064
268	110	269.01495	285.580392944858	2.01935832425228
268	111	269.59875	278.84812580023	1.97175400674502
268	112	264.9535	269.34250705571	1.90453913200878
268	113	271.4024	288.996075078556	2.04351084424344
268	114	268.0965	269.720239948992	1.90721010691195
268	115	268.267	276.365287616969	1.95419768958529
268	116	272.78745	281.34977849181	1.98944336256892
268	117	269.21855	273.814589471357	1.93616153003007
268	118	270.63095	275.723593889077	1.94966022972092
268	119	269.12755	272.417977488125	1.92628599198977
268	120	265.09225	267.07943015335	1.88853676176872
268	121	265.3529	267.157613631197	1.88908960244235
268	122	268.73605	268.564382824275	1.89903696280225
268	123	267.138	268.221002125671	1.89660889459713
268	124	266.1155	264.687804292977	1.87162541312941
268	125	269.5461	275.681344463085	1.94936148116472
268	126	268.73325	274.756100096366	1.9428190155051
268	127	265.82655	264.619663939445	1.87114358806887
268	128	266.14765	264.627673042228	1.87120022097776
268	129	263.05965	263.997921842227	1.86674720753795
268	130	263.43635	268.474664132282	1.89840255584717
268	131	267.99165	270.408759519988	1.91207867548826
268	132	265.48505	265.200170311058	1.87524838798776
268	133	267.4056	266.440142445006	1.88401631503174
268	134	NA	NA	NA
268	135	NA	NA	NA
268	136	NA	NA	NA
268	137	NA	NA	NA
268	138	NA	NA	NA
268	139	NA	NA	NA
268	140	NA	NA	NA
268	141	NA	NA	NA
268	142	NA	NA	NA
268	143	NA	NA	NA
268	144	NA	NA	NA
268	145	NA	NA	NA
268	146	NA	NA	NA
268	147	NA	NA	NA
268	148	NA	NA	NA
268	149	NA	NA	NA
270	1	77703055.5701	206024906.809573	1456816.08698376
270	2	13430618.79235	59750764.9284433	422501.710619856
270	3	3684453.74205	24302161.3985227	171842.231223854
270	4	1311131.85535	11265254.9511405	79657.3816774679
270	5	437252.95955	5169756.35577085	36555.6977624782
270	6	210623.8653	2882040.04318892	20379.1005819006
270	7	117550.1412	1594185.59248926	11272.5944291905
270	8	79204.2573	1767262.74435708	12496.4347067324
270	9	32307.78535	456717.383942344	3229.47959271412
270	10	23764.7973	613958.645857207	4341.34321853741
270	11	13101.6273	151497.622281657	1071.24996048998
270	12	10553.87765	296631.789076926	2097.50349571792
270	13	6682.3447	76481.5806323809	540.806443010223
270	14	5194.5696	74778.8602542316	528.766391751684
270	15	3409.06595	34117.6147901498	241.247967760254
270	16	2587.6703	22798.7407223102	161.211441672594
270	17	2294.1663	23974.0683783494	169.522263229609
270	18	1843.64285	11811.2041751549	83.5178256623091
270	19	1521.7798	15369.0561259019	108.675638070619
270	20	1281.15865	7682.5392581524	54.3237560617143
270	21	1220.1002	10397.2554745822	73.5196985180605
270	22	1120.98025	16550.7553333304	117.031513299574
270	23	980.29545	5194.69493579104	36.7320401529326
270	24	829.58495	3516.02346019365	24.8620403151392
270	25	750.6949	3691.49931301265	26.1028419697673
270	26	704.9512	3225.77435045084	22.8096691778142
270	27	693.93225	3857.46849570022	27.2764213152309
270	28	607.55715	3389.7661361157	23.9692662148393
270	29	546.18925	1793.78721719257	12.6839910528261
270	30	550.77755	1817.81877865248	12.8539198535342
270	31	515.00015	1504.8923590412	10.6411959203385
270	32	500.33465	1802.23016688715	12.7436917226487
270	33	466.1486	1978.17414614226	13.987803531051
270	34	459.56065	1499.78098853541	10.6050530728805
270	35	450.54295	1382.6112607491	9.7765379822057
270	36	428.84805	1082.10663550305	7.65164939931165
270	37	400.93295	956.591325123985	6.76412212819396
270	38	398.21235	991.956724441463	7.01419326496154
270	39	389.12295	836.704750658968	5.91639603041956
270	40	384.55355	990.755026436161	7.00569597687667
270	41	379.8224	902.545319671507	6.38195915867903
270	42	380.89515	790.261046922213	5.58798945186277
270	43	368.88405	843.383092406781	5.96361903778916
270	44	349.52615	622.022200807248	4.39836116239385
270	45	352.41645	688.032124634907	4.8651218100353
270	46	350.57735	667.244398231507	4.71813038698236
270	47	342.9523	658.281174142115	4.65475082163332
270	48	334.05845	555.129952260543	3.92536153683194
270	49	329.2541	564.350774096219	3.99056259331314
270	50	326.8701	511.85899230881	3.61938964472872
270	51	332.1764	587.34070235092	4.15312593499205
270	52	329.8596	537.580209933314	3.80126611875534
270	53	322.1375	537.307480089528	3.79933762753561
270	54	323.56775	688.489833129331	4.86835829783744
270	55	313.5491	468.64630827235	3.3138298255742
270	56	306.819	450.376492712774	3.18464272084216
270	57	305.3394	431.756789760063	3.05298153862675
270	58	307.0602	441.861909733486	3.12443552720586
270	59	309.1072	425.523587506423	3.00890614280619
270	60	303.21575	423.328296177157	2.99338308895015
270	61	305.17805	482.721225592245	3.41335452038958
270	62	301.3725	407.969291602805	2.88477852608215
270	63	294.38785	378.137242956976	2.67383408714063
270	64	299.2336	411.610692522862	2.91052711891807
270	65	298.5558	375.27684144075	2.65360799405023
270	66	295.78675	395.789691311465	2.79865574650067
270	67	292.92235	368.550868548173	2.60604818362605
270	68	294.6958	373.180378693886	2.63878376380211
270	69	291.4977	399.31464762027	2.82358095159409
270	70	292.66705	418.518930753517	2.95937573990755
270	71	288.5232	356.827370377291	2.52315053306746
270	72	286.51595	339.469292448703	2.40041038695077
270	73	286.2296	350.454242081088	2.47808571071129
270	74	285.9265	356.462405549419	2.52056984202063
270	75	288.8144	369.948765583963	2.61593280836013
270	76	287.7334	348.546432567058	2.46459546026546
270	77	282.80805	336.574983237264	2.37994453024818
270	78	285.78615	333.229359763644	2.35628739979324
270	79	285.26295	356.887408209374	2.5235750646494
270	80	286.15565	329.337629472836	2.32876871100145
270	81	284.3081	330.912773306754	2.33990665986452
270	82	278.194	314.099757556234	2.22102068537063
270	83	283.0506	329.909735475202	2.33281411133976
270	84	282.207	322.718487403659	2.28196430857393
270	85	281.82735	348.899966037964	2.46709531941201
270	86	280.46475	314.189452413727	2.22165492379035
270	87	278.32785	312.38797028147	2.20891652147129
270	88	279.4475	308.99632826345	2.1849339907683
270	89	280.3537	325.488700174072	2.30155267092681
270	90	280.27375	303.888086652633	2.14881326793882
270	91	281.54105	319.117624893743	2.2565023655851
270	92	275.9483	294.472297209434	2.08223358228371
270	93	274.65235	298.321315312594	2.10945025030025
270	94	274.5556	293.236308947723	2.07349382547048
270	95	276.7508	306.855420372218	2.16979548589044
270	96	277.16715	298.110806770793	2.1079617301262
270	97	274.86905	291.815949066366	2.06345036443216
270	98	275.21055	292.21522463002	2.06627366901837
